341.45,68.255,129.24,5.9283,0.3039,1194.5,1.6529,0.66704
337.94,68.465,126.96,6.0332,0.30588,1169.9,1.7022,0.67755
343.61,67.494,125.11,5.976,0.3054,1171.1,1.7042,0.67174
338.67,67.574,123.49,5.7707,0.3158,1158.4,1.6719,0.66747
340,68.28,123.54,6.0711,0.30826,1173.8,1.675,0.67781
344.65,67.884,122.97,6.0436,0.31431,1190.3,1.685,0.66994
343.81,67.406,121.06,6.0488,0.31653,1171.1,1.706,0.67175
338.79,67.94,120.91,6.1079,0.3146,1202.3,1.6746,0.68149
339.87,68.565,124.98,6.0097,0.30769,1170,1.71,0.67057
338.73,67.262,124.94,6.1631,0.31414,1189.7,1.686,0.66591
343.34,67.721,127.43,6.0218,0.31229,1178.1,1.6967,0.67973
348.75,67.078,125.37,6.1123,0.30918,1195.8,1.6976,0.66622
346.44,68.455,127.61,6.053,0.3156,1182.7,1.6993,0.66763
348.41,67.346,122.01,6.2071,0.3128,1195.4,1.6659,0.68164
347.04,67.093,129.93,6.2286,0.31544,1175,1.7164,0.67009
344.21,68.482,129.22,6.382,0.31317,1197,1.7116,0.67436
354.51,66.657,129.64,6.3208,0.31659,1213.8,1.7145,0.6755
357.7,67.475,131.17,6.0423,0.32257,1168,1.7048,0.66651
348.56,67.743,127.84,6.1909,0.3203,1183.6,1.6848,0.67772
351.8,67.735,129.43,6.0362,0.32521,1179,1.7224,0.66171
349.72,68.342,133.72,6.2605,0.32049,1190.7,1.6942,0.66888
357.64,67.423,134.11,6.2531,0.32504,1195.6,1.6989,0.66829
359.48,66.317,126.87,6.3377,0.32432,1177.6,1.7082,0.67664
361.01,68.962,136.6,6.3049,0.32506,1193.9,1.683,0.65222
359.37,67.587,134.99,6.2862,0.32804,1179.4,1.7152,0.66633
369.03,67.08,138.73,6.1792,0.32763,1163.8,1.6775,0.66278
369.12,67.297,134.97,6.2171,0.33182,1187.6,1.7013,0.65782
367.85,69.002,138.52,6.5001,0.33025,1199.4,1.7042,0.66816
372.35,67.344,142.53,6.216,0.33542,1176.8,1.7004,0.64813
370.99,66.483,136.68,6.2505,0.32974,1193.8,1.698,0.65954
371.43,66.484,136.3,6.3422,0.33673,1196.6,1.7052,0.67041
369.79,67.828,133.51,6.1869,0.34023,1182.3,1.7221,0.66453
375.53,66.307,142.29,6.3175,0.3385,1181.9,1.6999,0.6584
374.79,66.811,146,6.3362,0.33378,1162.2,1.6784,0.67131
385.91,67.216,140.61,6.2936,0.33891,1172.7,1.7018,0.65255
382.48,67.333,139.68,6.2166,0.34201,1179,1.7059,0.65537
380.26,67.248,139.71,6.1021,0.34592,1201.8,1.7281,0.65262
383.56,66.354,151.14,6.1064,0.34649,1171.5,1.7027,0.6541
382.82,66.735,148.41,6.1944,0.34306,1190.9,1.7094,0.64659
390.67,67.174,145.84,6.0871,0.34574,1171.9,1.7012,0.64945
386.96,67.838,147.84,6.1372,0.3511,1181,1.6729,0.65737
386.07,66.575,149.06,6.0426,0.3514,1174.4,1.6894,0.66061
392.77,67.094,141.5,6.2438,0.35574,1178.6,1.6691,0.66285
394.73,65.928,154.73,6.1719,0.34675,1168.3,1.6696,0.66333
392.78,65.972,146.29,6.3254,0.3556,1191.7,1.7233,0.66585
388.83,66.504,148.01,6.1565,0.34938,1180.3,1.6896,0.6653
391.22,65.528,152.49,6.0654,0.35609,1168.2,1.7276,0.65845
394.17,67.142,146.54,6.0571,0.35864,1175.3,1.6767,0.66104
389.81,66.177,144.91,6.114,0.35433,1187.1,1.7059,0.67221
395.81,67.062,144.65,6.2884,0.35784,1167.6,1.6831,0.67498
391.24,67.8,151.41,5.9311,0.35884,1165.3,1.6858,0.6518
393.39,66.148,152.73,6.1258,0.35424,1182.7,1.6911,0.65595
386.14,66.927,148.68,5.9325,0.35693,1211.1,1.6855,0.66043
396.94,65.808,152.15,5.8333,0.36158,1196.2,1.7364,0.64356
400.54,65.729,151.03,6.0369,0.35748,1204.7,1.6875,0.66249
392.1,66.784,148.44,6.0927,0.36076,1190.8,1.7027,0.68448
389.88,67.058,146.66,6.052,0.35017,1178.3,1.6664,0.67216
390.9,66.043,150.2,5.989,0.35323,1185,1.6621,0.65625
385.79,66.067,157.08,6.0145,0.36,1194.2,1.6638,0.65323
386.5,66.172,148.79,5.775,0.35561,1178.5,1.7034,0.67576
393.31,66.489,148.51,5.7872,0.35901,1188.3,1.6965,0.66461
398.84,67.835,153.3,5.8754,0.35963,1191.2,1.7088,0.66378
387.4,66.248,149.63,5.9134,0.35028,1152.5,1.7205,0.65693
379.45,64.861,141.24,5.6767,0.35682,1186.7,1.71,0.67093
385.05,66.472,149.77,5.8431,0.35942,1198.6,1.7208,0.66075
380.06,66.944,146.9,5.7432,0.35144,1185.6,1.7041,0.66984
383.86,66.037,150,5.9639,0.35619,1197.2,1.6532,0.67503
377.13,67.06,147.54,5.8741,0.34866,1187.2,1.6742,0.67126
378.91,66.09,150.18,5.7883,0.34815,1188.8,1.6747,0.67528
378.67,66.401,140.83,5.6183,0.35242,1179.5,1.7005,0.67347
379.83,65.653,146.28,5.8027,0.34535,1167.5,1.6786,0.67066
381.51,67.272,147.52,5.881,0.34624,1201.7,1.6649,0.66732
383.23,67.24,139.08,5.8621,0.34304,1160.3,1.7208,0.68202
377.77,66.925,141.09,5.9463,0.33673,1179.7,1.6941,0.6787
371.56,66.93,139.94,5.7316,0.34358,1170.9,1.6846,0.67571
373.93,67.334,140.58,6.1222,0.3403,1187.5,1.6807,0.67498
375.63,66.679,148.59,6.1628,0.34755,1181.4,1.6873,0.65872
377.79,67.058,145.14,6.2188,0.34419,1173.9,1.6928,0.67737
376.75,66.403,140.32,6.0728,0.34417,1180.1,1.6814,0.68037
378.94,66.259,144.46,6.0019,0.34709,1165.5,1.6842,0.67267
375.81,65.912,142.27,5.9302,0.33926,1181.2,1.693,0.68594
378.44,66.654,140.04,6.0873,0.3413,1163.7,1.665,0.67798
374.27,67.665,143.37,5.8784,0.34313,1202.6,1.6771,0.67173
370.66,66.108,142.17,6.0185,0.34103,1192.7,1.6753,0.67634
374.42,65.381,144.34,5.8199,0.34055,1176.9,1.6749,0.66268
379.93,67.286,137.01,6.0635,0.34119,1190.4,1.7092,0.68666
379.95,67.778,143.86,5.9222,0.34185,1190.1,1.6565,0.67441
378.56,66.507,141.45,6.0732,0.34031,1202.4,1.6995,0.67819
371.2,66.764,142.46,5.9134,0.34573,1181.9,1.7071,0.67124
373.11,66.877,142.23,6.0455,0.34074,1173.4,1.6861,0.67234
375.6,67.518,140.31,5.8793,0.34402,1191.5,1.6925,0.67248
371.99,66.742,140.44,5.6939,0.34506,1172.7,1.6926,0.66922
375.75,66.037,140.39,5.9813,0.34477,1184.4,1.6734,0.67446
375.63,66.752,139.14,6.0345,0.33768,1203.8,1.6898,0.67633
376.16,66.764,142.9,6.0098,0.34601,1161.1,1.6875,0.67498
372.29,66.923,142.71,6.1691,0.34048,1174.3,1.6691,0.66096
376.95,67.036,144.82,6.0768,0.34083,1188.1,1.6588,0.67306
375.55,66.008,146.2,5.8699,0.34404,1178.9,1.6873,0.65933
371.33,67.336,140.66,6.0305,0.34544,1175.2,1.7013,0.65309
374.47,68.102,143.47,5.9967,0.34679,1176,1.6882,0.67335
380.41,66.406,146.77,6.4339,0.3402,1197.5,1.6743,0.66988
379.85,65.376,144.96,6.1401,0.3414,1176.3,1.7132,0.6541
384.46,66.173,142.61,6.1355,0.34929,1191.2,1.6942,0.67194
378.24,66.87,143.83,6.177,0.344,1198.4,1.6836,0.68126
384.44,65.858,147.8,6.222,0.35314,1181.4,1.6755,0.66266
374.94,65.746,145.61,6.3044,0.34557,1191.3,1.6711,0.67466
385.86,66.661,144.13,6.1852,0.3519,1180.4,1.6979,0.66403
384.51,66.254,148.53,6.1051,0.35638,1188.3,1.6778,0.66224
384.94,66.365,148.99,6.1001,0.35635,1187.5,1.6671,0.66489
382.99,65.091,152.09,6.1314,0.35135,1191.3,1.7242,0.66403
390.29,65.759,149.46,6.239,0.35962,1187,1.6749,0.68112
392.09,66.585,151.27,6.2651,0.35081,1176.2,1.6877,0.66654
393.3,66.381,152.46,6.205,0.35612,1176.7,1.7004,0.66238
387.96,65.216,155.38,6.1397,0.3642,1182.1,1.7023,0.65071
388.48,65.285,152.72,5.9315,0.35664,1191.4,1.6827,0.6584
390.76,65.215,149.01,6.0815,0.35397,1187.9,1.7238,0.6705
392.41,65.119,155.18,6.1113,0.3531,1204.7,1.7017,0.67332
385.84,65.78,147.64,5.9201,0.36214,1182.9,1.7209,0.6651
387.43,65.274,150.26,5.9203,0.36272,1190.8,1.6795,0.67503
388.78,66.282,147.67,5.7433,0.3652,1176.2,1.6647,0.66829
383.15,63.973,147.13,5.7911,0.35736,1172.6,1.7123,0.66955
386.91,65.97,152.47,5.8779,0.36641,1179.1,1.6923,0.66209
391.22,64.265,149.38,5.9219,0.35149,1180.6,1.6932,0.66352
386.63,65.554,149.84,5.8618,0.35171,1160.3,1.7314,0.67047
380.82,66.087,145.68,5.8506,0.35227,1199.1,1.708,0.67587
383.3,65.844,139.11,5.8602,0.35055,1173.1,1.6815,0.67104
387.87,65.464,145.28,5.7398,0.35128,1209.9,1.6706,0.67708
382.82,65.6,144.48,5.7861,0.35238,1181.9,1.6698,0.66267
379.94,65.802,140.48,5.7834,0.35036,1172.6,1.6492,0.68261
385.28,65.613,139.27,5.9303,0.34939,1175.2,1.6571,0.67654
378.51,65.595,142.7,5.8896,0.35201,1172.7,1.7039,0.67037
379.64,65.743,146.78,5.8716,0.35341,1181.2,1.6786,0.68144
376.47,65.578,142.62,5.9843,0.34569,1200.5,1.699,0.66806
377.75,65.22,144.68,6.0177,0.34927,1179,1.6724,0.66901
374.84,66.596,145.53,6.0399,0.34939,1165.9,1.6644,0.66979
382.11,65.376,141.18,5.9807,0.34677,1177.6,1.6805,0.67747
378.47,66.324,145.12,6.002,0.34892,1183.3,1.7007,0.66159
387.03,65.729,140.9,5.9676,0.35085,1179.7,1.6882,0.66569
379.13,65.779,145.39,6.0137,0.34884,1169.1,1.7079,0.6725
384.12,66.592,147.06,6.1622,0.34835,1194.6,1.6859,0.66239
382.18,65.149,149.02,6.3327,0.34909,1169.6,1.7029,0.67509
383.09,66.23,146.46,5.8771,0.35078,1179.8,1.6876,0.6816
386.48,66.187,144.88,6.0062,0.35421,1162.4,1.7041,0.67055
388.07,64.348,143.33,6.1128,0.35655,1208.9,1.6901,0.67958
377.59,65.525,141.4,6,0.35493,1170.6,1.6955,0.67438
377.97,65.622,147.25,6.0332,0.35577,1162.8,1.6694,0.67736
388.07,65.386,149.13,6.0472,0.35072,1195.7,1.6947,0.67034
384.53,64.384,148.15,6.125,0.35351,1174.9,1.7001,0.67306
384.46,65.628,150.26,6.1686,0.35191,1154,1.6991,0.67395
388.88,64.255,152.1,6.1471,0.35575,1179.7,1.695,0.64943
390.11,65.536,148.28,6.147,0.34995,1200.8,1.7006,0.66995
389.12,65.21,147.96,6.1497,0.35741,1164.9,1.6896,0.66609
384.57,66.643,152.54,6.2109,0.35448,1200.1,1.6822,0.65688
389.34,64.608,151.73,6.39,0.35941,1188.6,1.6515,0.66469
389.31,64.151,148.31,6.1244,0.34943,1183.3,1.6955,0.66465
387.5,64.736,153.72,5.9684,0.3559,1171.9,1.6877,0.666
392.07,65.403,152.03,6.249,0.36572,1199.9,1.6815,0.66695
393.15,64.98,156.12,6.3622,0.35862,1175.5,1.6734,0.66
396.42,64.914,152.76,5.9747,0.36269,1166,1.698,0.6686
397.06,65.116,154.07,5.9844,0.36626,1180.8,1.6917,0.66423
390.87,64.225,154.34,6.0172,0.35598,1187.9,1.6839,0.65835
398.89,64.84,159.05,6.0496,0.36099,1157.1,1.6907,0.66575
392.13,64.621,150.69,6.0752,0.36389,1166.6,1.6718,0.66355
401.99,64.616,153.43,6.0373,0.37046,1156.3,1.679,0.67496
396.19,64.842,155.81,6.0792,0.36445,1202.8,1.6959,0.66144
399.13,64.685,157.54,6.026,0.36279,1189.1,1.6653,0.6556
399.21,63.47,153.44,6.0905,0.36453,1189.8,1.6626,0.67162
396.93,65.573,157.78,6.02,0.36176,1169.1,1.679,0.64657
403.61,64.782,149.36,6.1127,0.36995,1170.7,1.7015,0.6673
400.83,63.998,152.9,6.0234,0.36862,1169.7,1.6821,0.6709
402.97,64.637,159.08,6.1577,0.36896,1177.7,1.668,0.65941
408.93,63.088,159.39,6.472,0.37196,1197.1,1.699,0.66637
404.88,64.023,158.32,6.2164,0.36832,1183.8,1.6441,0.6637
399.12,64.144,157.53,5.9901,0.37467,1174.1,1.6907,0.65583
401.87,63.415,160.42,6.2133,0.36768,1174.3,1.6666,0.65921
405.98,63.313,161.96,6.1957,0.37111,1166.6,1.69,0.66833
400.25,63.172,151.18,6.073,0.37018,1161,1.6835,0.67355
402.72,63.655,161.94,6.2852,0.3701,1154.7,1.6754,0.65638
404.55,63.884,163.84,6.1208,0.37135,1186.4,1.6859,0.65728
415.33,63.962,164.21,6.1717,0.37191,1165.1,1.7071,0.65537
419.46,62.44,158.29,6.2394,0.38011,1175.1,1.687,0.66875
411.44,63.907,163.8,6.1727,0.37133,1174.4,1.6888,0.65123
408.22,62.688,162.88,6.0631,0.37526,1165.6,1.6902,0.65199
409.81,63.008,166.07,5.9478,0.37957,1183.5,1.686,0.65143
417.79,63.147,166.24,6.0603,0.38154,1166.1,1.6871,0.66821
412.79,62.615,160.6,5.9464,0.37666,1201.6,1.6801,0.66626
413.49,64.004,160.43,5.9456,0.37914,1167.3,1.7121,0.65691
407.7,63.243,161.85,5.931,0.37176,1182.1,1.7049,0.66919
404.38,63.171,161.14,5.7532,0.37388,1148.3,1.6523,0.66429
409.51,63.579,160.37,5.7837,0.3747,1179.2,1.6613,0.66148
407.61,62.715,167.09,6.1312,0.37813,1179.8,1.6368,0.68058
403.9,62.957,166.22,5.8493,0.36832,1174.4,1.6783,0.66548
412.35,62.636,155.9,5.8877,0.37955,1187.4,1.7045,0.67699
406.21,63.277,156.2,5.9157,0.37399,1207.5,1.6942,0.6677
407.97,64.135,160.53,5.8096,0.37459,1184.8,1.7025,0.67893
402.92,63.14,159.41,5.7031,0.369,1200.9,1.6696,0.6754
403.93,63.662,158.38,5.5741,0.36717,1154.7,1.6687,0.67587
398.27,63.062,158.51,5.5833,0.37417,1193.7,1.6771,0.66815
399.11,63.786,156.43,5.706,0.3646,1156.9,1.6876,0.67642
394.59,63.524,161.05,5.6139,0.36274,1172.1,1.6631,0.66588
395.8,63.121,151.46,5.617,0.35751,1192.2,1.6779,0.67171
391.7,62.7,147.44,5.7996,0.36233,1166.8,1.6825,0.68746
388.29,63.562,152.32,5.9937,0.36214,1177.5,1.7018,0.6742
393.63,63.888,151.53,5.9938,0.35834,1186.6,1.6614,0.67311
389.67,63.157,150.78,5.9191,0.35706,1195.1,1.6941,0.67002
388.08,64.293,153.23,5.9905,0.35804,1195.9,1.6779,0.67629
390.61,62.451,148.28,5.8424,0.3575,1167.2,1.678,0.67561
384.89,64.689,148.82,5.9328,0.35583,1175.1,1.6427,0.68054
379.23,63.231,151.69,5.8263,0.35341,1184.6,1.7069,0.66663
384.08,63.366,153.8,5.8776,0.36001,1174.1,1.6349,0.67742
389.32,62.882,143.87,5.6488,0.36038,1197.2,1.7097,0.68938
386.7,62.713,149.21,5.9526,0.35449,1194.3,1.6648,0.67168
387.42,63.537,148.07,5.8793,0.3595,1172,1.6785,0.67734
383.78,63.873,145.12,5.6204,0.35754,1193.6,1.7122,0.682
380.77,62.891,146.02,5.8581,0.35194,1197.2,1.6867,0.67559
377.47,63.996,151.08,5.9992,0.35275,1186.3,1.6598,0.67624
383.97,63.054,144.16,5.8552,0.34976,1191.9,1.69,0.67836
383.62,63.466,150.46,5.9853,0.34825,1174.7,1.646,0.6723
377.73,63.478,140.84,5.7162,0.34609,1196,1.6883,0.68561
373.53,63.411,150.6,5.7693,0.35139,1184.8,1.6661,0.67131
373.61,63.13,147.33,5.9914,0.34806,1188.8,1.6786,0.67727
374.59,63.766,145.08,6.0742,0.35331,1172.3,1.6761,0.66877
383.57,64.13,148.79,6.147,0.34523,1173.5,1.6915,0.68368
378.09,64.014,147.55,5.8254,0.34748,1184.9,1.6847,0.67843
385.02,64.217,145.8,6.0442,0.35126,1188.3,1.6795,0.66019
379.35,63.078,146.16,6.0987,0.35105,1188.9,1.6837,0.68744
376.97,64.525,149.24,6.1685,0.35081,1174.5,1.6839,0.66923
381.85,63.066,153.13,6.1011,0.34852,1201.7,1.6478,0.67443
378.14,63.427,146.72,5.8704,0.35496,1172.9,1.6823,0.68323
382.74,62.636,147.93,6.0433,0.35452,1171.7,1.6552,0.67434
386.58,62.954,146.46,6.1624,0.35218,1177.7,1.6516,0.6741
381.16,63.518,153.81,6.0553,0.34357,1186.3,1.6771,0.66184
372.16,63.559,146.75,5.8433,0.35307,1177.5,1.7124,0.67324
383.66,64.074,145.75,5.8604,0.34823,1171.5,1.6935,0.682
381.05,63.756,144.32,5.907,0.35654,1177.5,1.6951,0.67408
376.2,63.427,141.83,5.6738,0.34762,1176.6,1.6647,0.67019
365.15,62.927,143.02,6.007,0.34224,1176.1,1.6757,0.68434
376.52,63.504,143.56,5.8979,0.34509,1197.2,1.6769,0.67305
374.67,62.299,144.18,5.7822,0.34863,1191,1.7285,0.67185
382.34,63.369,144.19,6.0476,0.34936,1212.9,1.6935,0.67194
374.77,63.752,138.71,5.8955,0.34114,1167.8,1.6947,0.6817
373.55,64.853,146.3,6.1214,0.34188,1175.7,1.6656,0.67882
375.14,63.138,144.18,5.9804,0.34579,1200.8,1.697,0.66483
370.56,64.512,145.6,5.8482,0.34576,1182.7,1.6522,0.68599
372.62,62.952,145.7,5.9433,0.33547,1173.4,1.6673,0.66219
375.31,64.536,138.55,6.0079,0.34164,1175.2,1.6842,0.68786
381.4,62.753,137.59,5.9843,0.34302,1169.5,1.6794,0.68337
373.85,63.535,145.01,5.8896,0.33674,1177.7,1.6762,0.67959
364.82,63.868,135.79,6.0608,0.34024,1169.7,1.676,0.67176
379.14,63.61,143.2,5.9764,0.34096,1162.1,1.6465,0.68935
369.78,63.426,143.83,5.8972,0.33625,1179.5,1.6962,0.67204
373.29,62.279,144.27,5.7872,0.34586,1166.8,1.671,0.6648
371.12,64.114,143.28,5.8589,0.33059,1180.1,1.6985,0.66454
370.74,63.439,141.93,5.9682,0.34068,1196.6,1.7217,0.67234
370.95,63.154,142.04,5.9758,0.33139,1170.7,1.6657,0.69229
365.44,63.705,139.73,5.8304,0.33715,1194.4,1.6891,0.67469
366.08,63.233,139.4,5.7586,0.34181,1188.2,1.6789,0.67114
370.88,64.154,140.69,5.9211,0.34497,1202.6,1.6679,0.68205
368.67,63.777,136.16,6.0517,0.33695,1176,1.7121,0.68253
373.16,63.736,140.29,5.8992,0.33548,1184.2,1.6923,0.66837
366.14,64.248,131.62,6.048,0.33648,1187.9,1.6814,0.68587
370.79,64.572,142.26,5.9961,0.33921,1194.1,1.7117,0.66816
373.16,63.361,137.59,6.0286,0.33956,1184.5,1.6921,0.66697
366.79,63.748,142.6,6.0744,0.34051,1186,1.6853,0.66412
373.71,61.839,141.39,6.1481,0.3419,1184.9,1.6974,0.67682
369.51,64.951,140.25,5.9291,0.33861,1171.1,1.6743,0.66032
367.41,63.723,143.57,6.1404,0.33746,1208.4,1.6629,0.67432
376.79,63.803,142.81,6.2335,0.34,1175,1.6726,0.66907
377.91,63.522,144.02,6.043,0.34176,1217.8,1.6704,0.65411
375.85,63.891,141.45,6.2679,0.3369,1189.5,1.6876,0.68032
376.84,63.382,141.76,5.9614,0.34411,1196.9,1.6669,0.66653
380.93,63.557,143.6,5.9505,0.33989,1175.3,1.6801,0.67184
374.08,64.001,142.27,6.2127,0.34415,1180.5,1.6867,0.67828
382.13,63.474,144.47,5.9524,0.34844,1210.5,1.6746,0.67608
380.26,63.881,145.66,5.8463,0.34351,1191.7,1.7032,0.65699
380.08,63.473,146.72,6.0206,0.34718,1170.1,1.6745,0.66689
378.15,62.48,144.97,5.8052,0.35039,1197.2,1.6596,0.65719
373.33,62.623,138.85,5.9537,0.33569,1184.9,1.6569,0.67627
374.63,64.721,145.76,6.004,0.3426,1181.4,1.6686,0.67676
375,63.062,144.86,5.9984,0.33583,1178.6,1.6593,0.66754
373.61,63.236,144.19,5.9748,0.34298,1179.8,1.6855,0.67071
379.42,63.952,146.7,6.0342,0.34509,1215.8,1.7233,0.67394
374.13,63.78,146.59,5.9604,0.33814,1181.4,1.6686,0.6707
380.49,62.999,144.65,5.9325,0.3399,1195.5,1.6681,0.67432
381.53,64.313,145.03,6.0002,0.3377,1186.4,1.6702,0.67097
374.68,62.518,145.38,6.076,0.33975,1186.9,1.68,0.66995
377.75,63.311,151.04,6.0941,0.34516,1199.7,1.69,0.66188
377.95,63.39,145.74,6.139,0.33623,1193.3,1.6814,0.67288
384.45,63.14,144.13,6.0288,0.34279,1184.6,1.667,0.67203
376.74,63.767,146.91,6.1248,0.34186,1182.4,1.6782,0.66938
381.12,64.558,144.9,6.0582,0.34134,1189.6,1.6458,0.66665
376.05,63.503,135.87,6.0435,0.34322,1161,1.6696,0.68631
